npc_name,sex,zone,expansion,client_version,dialog_type,quest_id,text,npc_id,race,narrator,portrait,model_id
Thrall,0,Orgrimmar,vanilla,1.12.1,quest_complete,4974,Be bathed in my power! Drink in my might! Battle for the glory of the Horde!,4949,orc,orc,orc,4527
Thrall,0,Orgrimmar,vanilla,1.12.1,quest_complete,8485,Let it be known that $N - Horde $C - has earned the undying respect of the Warchief.   $GHe : She; has engaged in great diplomacy with Timbermaw Hold and performed valiant actions for them on our behalf.   $GHe : She; has gone above and beyond the call of duty.  Three cheers for $N - a true hero of the Horde!,4949,orc,orc,orc,4527
Archmage Tervosh,0,Theramore_Isle,vanilla,1.12.1,quest_complete,1265,"Go with grace, and may the Lady's magic protect you.",4967,human,human,human,2969
Warug,2,,vanilla,1.12.1,quest_complete,1371,Hah!  Let us see the wooden human wave!,5398,centaur,centaur,centaur,1258
Warug,2,,vanilla,1.12.1,quest_complete,1371,Hahah!  That was funny!  Funny wooden human!,5398,centaur,centaur,centaur,1258
Furen Longbeard,0,,vanilla,1.12.1,quest_complete,1701,"Finished!  And the results are amazing.  I must convey them to my associates Grimand, Mathiel and Klockmort!",5413,dwarf,dwarf,dwarf,4997
Apothecary Faustin,0,Western_Plaguelands,vanilla,1.12.1,quest_complete,1383,"The serum will only take a few minutes to prepare, $n.",5414,undead,undead,undead,4341
Apothecary Faustin,0,Western_Plaguelands,vanilla,1.12.1,quest_complete,1383,Almost done...,5414,undead,undead,undead,4341
Apothecary Faustin,0,Western_Plaguelands,vanilla,1.12.1,quest_complete,1383,"At last, the serum is complete, $n. Now, come closer. We must talk.",5414,undead,undead,undead,4341
Infiltrator Marksen,0,,vanilla,1.12.1,quest_complete,1391,That was refreshing. Now there's information that needs to be told...,5416,human,human,human,4557
Infiltrator Marksen,0,,vanilla,1.12.1,quest_complete,1391,I believe the Forsaken are misleading the allies of the Horde.... wait... I feel so... dizzy...,5416,human,human,human,4557
Infiltrator Marksen,0,,vanilla,1.12.1,quest_complete,1391,AAAAAAAAAAAAAAAARGH!,5416,human,human,human,4557
Rhapsody Shindigger,0,,vanilla,1.12.1,quest_complete,1452,Time to brew up a Kalimdor Kocktail! Hiccup!,5634,dwarf,dwarf,dwarf,3874
Rhapsody Shindigger,0,,vanilla,1.12.1,quest_complete,1452,That should do it! Hiccup!,5634,dwarf,dwarf,dwarf,3874
Rhapsody Shindigger,0,,vanilla,1.12.1,quest_complete,1452,Hiccup!,5634,dwarf,dwarf,dwarf,3874
Rhapsody Shindigger,0,,vanilla,1.12.1,quest_complete,1452,"Ok, who pushed me down? Was it you, $n? Someone turn the lights back on. Hiccup!",5634,dwarf,dwarf,dwarf,3874
Rhapsody Shindigger,0,,vanilla,1.12.1,quest_complete,1452,One more sip of the ol' fire water and I'll be ready to talk. Hiccup! Cheers!,5634,dwarf,dwarf,dwarf,3874
Rhapsody Shindigger,0,,vanilla,1.12.1,quest_complete,1452,"So, $n, I'm ready to tell you what happened in the Swamp of Sorrows. Hiccup!",5634,dwarf,dwarf,dwarf,3874
Thun'grim Firegaze,0,,vanilla,1.12.1,quest_complete,1838,"Your armor is ready, $N.",,,,,
Seer Ravenfeather,1,,vanilla,1.12.1,quest_complete,1521,"Peace and patience be with you, $N. Remain strong always.",5888,tauren,tauren_female,tauren_female,4533
Tormus Deepforge,0,,vanilla,1.12.1,quest_complete,1681,$N!  I'm finished!,6031,dwarf,dwarf,dwarf,4950
Mathiel,0,,vanilla,1.12.1,quest_complete,1692,"It is done.  I have your weapon, $N.",6142,night_elf,night_elf,night_elf,5083
Mathiel,0,,vanilla,1.12.1,quest_complete,1710,"It is done.  $N, your armor is ready.",6142,night_elf,night_elf,night_elf,5083
Yorus Barleybrew,0,,vanilla,1.12.1,quest_complete,1699,$N ran the Gauntlet!  Three cheers for $N!,6166,dwarf,dwarf,dwarf,4944
Yorus Barleybrew,0,,vanilla,1.12.1,quest_complete,1699,"Hip hip, hoorah!",6166,dwarf,dwarf,dwarf,4944
Klockmort Spannerspan,0,,vanilla,1.12.1,quest_complete,1708,Hooray hooray! $N! It's done!,6169,gnome,gnome,gnome,4999
Bath'rah the Windwatcher,0,,vanilla,1.12.1,quest_complete,8412,I don't think it's strong enough.,,,,,
Ula'elek,0,,vanilla,1.12.1,quest_complete,1842,"I am done.  Your armor is ready, $N.",,,,,
Orm Stonehoof,0,,vanilla,1.12.1,quest_complete,1844,"I have completed your helm, $N.",6410,tauren,tauren,tauren,5372
Velora Nitely,1,,vanilla,1.12.1,quest_complete,1846,"I have finished your leg guards, $N.",6411,undead,undead_female,undead_female,5235
Tabetha,1,,vanilla,1.12.1,quest_complete,1947,I just have one thing to check...,6546,human,human_female,human_female,5375
Tabetha,1,,vanilla,1.12.1,quest_complete,1947,That's it!  It worked!,6546,human,human_female,human_female,5375
Tabetha,1,,vanilla,1.12.1,quest_complete,1947,"Thanks for your patience, $N.",6546,human,human_female,human_female,5375
Tabetha,1,,vanilla,1.12.1,quest_complete,1951,I'll just keep this here until we need it...,6546,human,human_female,human_female,5375
Talvash del Kissel,0,,vanilla,1.12.1,quest_complete,2204,"Let me grab a spell focus from inside my home here, and then we'll get started!",6826,gnome,gnome,gnome,5647
Talvash del Kissel,0,,vanilla,1.12.1,quest_complete,2204,"Bah, it isn't here.  Where did I have that blasted thing at last?",6826,gnome,gnome,gnome,5647
Talvash del Kissel,0,,vanilla,1.12.1,quest_complete,2204,"That's right, it's over by the bed.  Heh, sorry about that!",6826,gnome,gnome,gnome,5647
Talvash del Kissel,0,,vanilla,1.12.1,quest_complete,2204,Fantastic then!  Let's get this thing fixed for you.,6826,gnome,gnome,gnome,5647
Talvash del Kissel,0,,vanilla,1.12.1,quest_complete,2204,Success!  Huzzah!  The power source restored the necklace!,6826,gnome,gnome,gnome,5647
Jarkal Mossmeld,0,,vanilla,1.12.1,quest_complete,2338,Allow me to get some water for the inking reagent.,6868,troll,troll,troll,5646
Jarkal Mossmeld,0,,vanilla,1.12.1,quest_complete,2339,And now for a quick look at these gems.,6868,troll,troll,troll,5646
Jarkal Mossmeld,0,,vanilla,1.12.1,quest_complete,2339,"Just as I thought, the gems and the necklace don't matter.  It's all about the power source.",6868,troll,troll,troll,5646
Dran Droffers,0,,vanilla,1.12.1,quest_complete,2340,Now we just need to figure out how to get this thing working again.,6986,orc,orc,orc,5769
Dran Droffers,0,,vanilla,1.12.1,quest_complete,2340,"Maybe I can fix it, pop.  Lemme take a look at it.",6986,orc,orc,orc,5769
Dran Droffers,0,,vanilla,1.12.1,quest_complete,2340,"Boy, you couldn't fix a sandwich without someone tellin' ya how to do it.",6986,orc,orc,orc,5769
Dran Droffers,0,,vanilla,1.12.1,quest_complete,2340,"Sandwich?  What?  You makin' a sandwich for me, pop?",6986,orc,orc,orc,5769
Dran Droffers,0,,vanilla,1.12.1,quest_complete,2340,"Malton, you dummy!",6986,orc,orc,orc,5769
Tiev Mordune,0,,vanilla,1.12.1,quest_complete,1103,Come down to da shrine with Tiev. We'll put da sapta magics to work there.,7007,troll,troll,troll,5767
Kum'isha the Collector,2,,vanilla,1.12.1,quest_complete,2521,"Success, the rift is open!! My brethren, rise and return home! The Outland awaits!",,,,,
Kum'isha the Collector,2,,vanilla,1.12.1,quest_complete,2521,Hurry brothers! You must go now! I do not know how much longer the rift will remain open!,,,,,
Kum'isha the Collector,2,,vanilla,1.12.1,quest_complete,2521,And now you know why I live in a crater.,,,,,
Fallen Hero of the Horde,0,,vanilla,1.12.1,quest_complete,8425,My fury is released!,7572,orc,orc,orc,6775
Sprinkle,1,,vanilla,1.12.1,quest_complete,2641,Just sit tight while I get this prepared for you!,7583,goblin,goblin_female,goblin_female,7175
Troyas Moonbreeze,0,,vanilla,1.12.1,quest_complete,2943,Feralas: A History... Hmmmm... Let me examine this for a moment.,7764,night_elf,night_elf,night_elf,6989
Troyas Moonbreeze,0,,vanilla,1.12.1,quest_complete,2943,"Amazing! I think I have found it, $N!",7764,night_elf,night_elf,night_elf,6989
Trenton Lighthammer,0,,vanilla,1.12.1,quest_complete,3321,"Hear ye, denizens of Tanaris! Let it be known that $N is an exalted member of the Mithril Order. A blacksmith of honor, dedication, and infinite patience. Three cheers for $N!",7804,night_elf,night_elf,night_elf,6868
Quintis Jonespyre,0,,vanilla,1.12.1,quest_complete,4129,"I will need to focus my energies onto this knife.  By doing so, I should catch some of the stronger psychic impressions associated with it.",7879,night_elf,night_elf,night_elf,6984
Quintis Jonespyre,0,,vanilla,1.12.1,quest_complete,4129,I... I've seen enough I think... so very draining...,7879,night_elf,night_elf,night_elf,6984
Daryn Lightwind,1,Moonglade,vanilla,1.12.1,quest_complete,2939,"Take a look around, $N. Perhaps you will find something that I have missed.",7907,night_elf,night_elf_female,night_elf_female,7025
Curator Thorius,0,Ironforge,vanilla,1.12.1,quest_complete,3182,I have just the spot for this horn!,8256,dwarf,dwarf,dwarf,7769
Chemist Cuely,0,Azshara,vanilla,1.12.1,quest_complete,3568,There! Job's done.,8390,undead,undead,undead,7597
Thersa Windsong,1,,vanilla,1.12.1,quest_complete,3569,Wha... what's happening?,8393,tauren,tauren_female,tauren_female,7599
Nilith Lokrav,1,,vanilla,1.12.1,quest_complete,3379,"Bye, bye, tiny little $r. Raze go now.",8439,human,human_female,human_female,7834
Hilary,2,,vanilla,1.12.1,quest_complete,3741,Meow!,8962,child,child_female,child_female,257
Hilary,2,,vanilla,1.12.1,quest_complete,3741,"I know how to speak kitty, and Effsee said thank you.",8962,child,child_female,child_female,257
Thunderheart,0,,vanilla,1.12.1,quest_complete,3906,"You are indeed powerful, $N. Come to me if it is more work that you seek.",9084,tauren,tauren,tauren,8350
Thunderheart,0,,vanilla,1.12.1,quest_complete,3906,"My eyes never deceive me, $r. I see great power in you - enough power, perhaps, to further our cause. Find me at the top of the tower.",9084,tauren,tauren,tauren,8350
Eridan Bluewind,1,,vanilla,1.12.1,quest_complete,4441,May this evil aura be banished from this artifact!,9116,night_elf,night_elf_female,night_elf_female,9136
Eridan Bluewind,1,,vanilla,1.12.1,quest_complete,4441,I can feel the presence of evil leaving...,9116,night_elf,night_elf_female,night_elf_female,9136
J.D. Collie,1,,vanilla,1.12.1,quest_complete,3941,I know it'll work this time...,9117,gnome,gnome_female,gnome_female,8478
J.D. Collie,1,,vanilla,1.12.1,quest_complete,3941,I think... I think it's working!,9117,gnome,gnome_female,gnome_female,8478
J.D. Collie,1,,vanilla,1.12.1,quest_complete,3941,OW! That's not right!,9117,gnome,gnome_female,gnome_female,8478
J.D. Collie,1,,vanilla,1.12.1,quest_complete,3941,Oh well... Maybe next time.,9117,gnome,gnome_female,gnome_female,8478
Donova Snowden,1,,vanilla,1.12.1,quest_complete,3908,"Please, follow me.",9298,dwarf,dwarf_female,dwarf_female,8949
Donova Snowden,1,,vanilla,1.12.1,quest_complete,3908,"I haven't really figured out what it is, but there's something strange about the hot springs...",9298,dwarf,dwarf_female,dwarf_female,8949
Donova Snowden,1,,vanilla,1.12.1,quest_complete,3908,"I've found that when I throw something into this water, it has improved incredibly when I retrieve it.",9298,dwarf,dwarf_female,dwarf_female,8949
Donova Snowden,1,,vanilla,1.12.1,quest_complete,3908,"Well, whatever it is, it works quite well!",9298,dwarf,dwarf_female,dwarf_female,8949
Donova Snowden,1,,vanilla,1.12.1,quest_complete,3908,"And I am determined to find out more... So if you need my help again, you know where I'll be.",9298,dwarf,dwarf_female,dwarf_female,8949
Winna Hazzard,1,Felwood,vanilla,1.12.1,quest_complete,4505,I'm very curious to see what this sample of water will do!,9996,undead,undead_female,undead_female,9343
Winna Hazzard,1,Felwood,vanilla,1.12.1,quest_complete,4505,Haha! Perfect!,9996,undead,undead_female,undead_female,9343
Aurora Skycaller,2,,vanilla,1.12.1,quest_complete,5247,Please wait while I attempt to bind the shards together so that they will be whole once again.,10304,blood_elf,blood_elf_female,blood_elf_female,9754
Aurora Skycaller,2,,vanilla,1.12.1,quest_complete,5247,Ishnu... Oshalan thara dormil... Anu'dorin...,10304,blood_elf,blood_elf_female,blood_elf_female,9754
Aurora Skycaller,2,,vanilla,1.12.1,quest_complete,5247,"Yes, I was able to reseal the relic, $N.",10304,blood_elf,blood_elf_female,blood_elf_female,9754
Chromie,1,,vanilla,1.12.1,quest_complete,5154,Let's find out the whole story.  That's going to take some magic...,10667,gnome,gnome_female,gnome_female,10008
Chromie,1,,vanilla,1.12.1,quest_complete,5154,"There, it is done.  The book has been enhanced...",10667,gnome,gnome_female,gnome_female,10008
Pamela Redpath,2,,vanilla,1.12.1,quest_complete,5149,Hurray!  My doll!,10926,child,child_female,child_female,10445
Pamela Redpath,2,,vanilla,1.12.1,quest_complete,5149,"You'll keep the bad people away, won't you?",10926,child,child_female,child_female,10445
Alchemist Arbington,0,Western_Plaguelands,vanilla,1.12.1,quest_complete,5803,The solution is ready in my cauldron.  It's just the matter of treating both the unfinished key and the scarab.,11056,human,human,human,10551
Apothecary Dithers,0,Western_Plaguelands,vanilla,1.12.1,quest_complete,5804,The solution is ready in my cauldron.  It's just the matter of treating both the unfinished key and the scarab.,11057,undead,undead,undead,10552
Apothecary Dithers,0,Western_Plaguelands,vanilla,1.12.1,quest_complete,5804,"It's done $N, and I think you'll be satisfied with the results.",11057,undead,undead,undead,10552
Monty,0,,vanilla,1.12.1,quest_complete,6661,Into the box me pretties! Thas it. One by one ye go.,12997,gnome,gnome,gnome,5485
Knot Thimblejack,0,,vanilla,1.12.1,quest_complete,5525,"$N, I'll make sure all my friends in the Cartel know that you've saved my life today.  Here - I'm going to need to be able to travel light, so please help yourself to my cache of tailoring and leatherworking supplies!  Thanks again - see ya!",14338,goblin,goblin,goblin,14381
Knot Thimblejack,0,,vanilla,1.12.1,quest_complete,7429,"$N, I'll make sure all my friends in the Cartel know that you've saved my life today.  Here - I'm going to need to be able to travel light, so please help yourself to my cache of tailoring and leatherworking supplies!  Thanks again - see ya!",14338,goblin,goblin,goblin,14381
Overlord Runthak,0,,vanilla,1.12.1,quest_complete,7491,"People of the Horde, citizens of Orgrimmar, come, gather round and celebrate a hero of the Horde. On this day, $N, under the auspices of our glorious Warchief, laid a mortal blow against the Black Dragonflight. The brood mother, Onyxia, has been slain!",14392,orc,orc,orc,14429
Overlord Runthak,0,,vanilla,1.12.1,quest_complete,7491,Bear witness to the undeniable power of your Warchief! Be lifted by the rallying cry of your dragon slayers!,14392,orc,orc,orc,14429
Major Mattingly,0,,vanilla,1.12.1,quest_complete,7496,"Citizens and allies of Stormwind, on this day, history has been made. $N has laid waste to that which had attempted to usurp the rule of the kingdom. Gather round and join me in honoring our heroes.",14394,human,human,human,14431
Major Mattingly,0,,vanilla,1.12.1,quest_complete,7496,"Behold the might of the Alliance! The dread lady, Onyxia, hangs from the arches! Let the rallying cry of the dragon slayer lift your spirits!",14394,human,human,human,14431
Niby the Almighty,0,,vanilla,1.12.1,quest_complete,7603,Stand back! Stand clear! The infernal will need to be given a wide berth!,14469,gnome,gnome,gnome,14532
Niby the Almighty,0,,vanilla,1.12.1,quest_complete,7603,BOW DOWN TO THE ALMIGHTY! BOW DOWN BEFORE MY INFERNAL DESTRO... chicken?,14469,gnome,gnome,gnome,14532
Niby the Almighty,0,,vanilla,1.12.1,quest_complete,7603,"Niby, you're an idiot.",14469,gnome,gnome,gnome,14532
Niby the Almighty,0,,vanilla,1.12.1,quest_complete,7603,"Silence, servant! Vengeance will be mine! Death to Stormwind! Death by chicken!",14469,gnome,gnome,gnome,14532
High Overlord Saurfang,0,Orgrimmar,vanilla,1.12.1,quest_complete,7784,"NEFARIAN IS SLAIN! People of Orgrimmar, bow down before the might of $N and $g his:her; allies for they have laid a blow against the Black Dragonflight that is sure to stir the Aspects from their malaise! This defeat shall surely be felt by the father of the Black Flight: Deathwing reels in pain and anguish this day!",14720,orc,orc,orc,14732
High Overlord Saurfang,0,Orgrimmar,vanilla,1.12.1,quest_complete,7784,Be lifted by $N's accomplishment! Revel in $g his:her; rallying cry!,14720,orc,orc,orc,14732
Field Marshal Afrasiabi,0,Silithus,vanilla,1.12.1,quest_complete,7782,"Citizens of the Alliance, the Lord of Blackrock is slain! Nefarian has been subdued by the combined might of $N and $g his:her; allies!",14721,human,human,human,14733
Field Marshal Afrasiabi,0,Silithus,vanilla,1.12.1,quest_complete,7782,"Let your spirits rise! Rally around your champion, bask in $g his:her; glory! Revel in the rallying cry of the dragon slayer!",14721,human,human,human,14733
Elder Torntusk,0,,vanilla,1.12.1,quest_complete,7846,"Finally, I am free! I come home soon, my dear!",14757,troll,troll,troll,14786
Molthor,0,,vanilla,1.12.1,quest_complete,8183,"Now, only one step remains to rid us of the Soulflayer's threat...",14875,troll,troll,troll,14993
Molthor,0,,vanilla,1.12.1,quest_complete,8183,"All Hail $N, slayer of Hakkar, and hero of Azeroth!",14875,troll,troll,troll,14993
Commander Mar'alith,0,,vanilla,1.12.1,quest_complete,8791,"Soldiers of Kalimdor! Heroes of Silithus! One among you has dealt a vicious blow to our mortal enemies! $N and $g his:her; allies have relieved the Ruins of Ahn'Qiraj of its merciless leader! Ossirian the Unscarred, scourge of Silithus, has finally been destroyed and his armies wholly dismantled!",,,,,
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,I will do my best to translate and describe what I see.,15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,It is history... A history of Silithus... of Ahn'Qiraj... of Titans and Old Gods... I read from the prophecy of C'Thun as written by the Qiraji Prophet Skerram. A prophecy that portends a cataclysm...,15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,"In the time before time, when the world was still in its infancy, a battle between a Titan and a being of unimaginable evil and power raged on this very soil. The prophecy is unclear about whether or not the Titan was vanquished in this battle but it illustrates that a Titan fell. An Old God had also fallen - or so it was thought.",15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,For millennia this being lay dormant beneath the world - biding its time. From its prison it waited for the exact moment at which to strike back at those that would see it harmed.,15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,"The land of eternal starlight, Kalimdor, was a nurturing mother to all of its creatures. The magic of the Well of Eternity permeated the land and empowered the multitude of flora and fauna that would make the world their home. From this magical ether were born the silithid. It was through the silithid that the brooding Old God would reach and attempt to sunder the world that it once held in its unmerciful grasp.",15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,"The Old God would create avatars from the silithid in its own image. These avatars were to be known as Qiraji. Sentient and with purpose, the Qiraji would name their creator: C'Thun was born... For many thousands of years the Qiraji worked feverishly to build a force capable of laying waste to the world that would betray their god. The great fortress city of Ahn'Qiraj was created to house their growing armies and prepare for the coming of C'Thun.",15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,This can't be right. An Old God could never be allowed to enter this world. The results would be... Oh dear!,15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,There is more.,15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,The moment that C'Thun had so patiently waited for had finally arrived. His children had spent thousands of years building an army capable of exacting revenge upon the whole of Kalimdor and now the prize was within their grasp.,15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,The Titans had long since vacated this world. Only the night elves that once inhabited this area were here to defend. Oh my! The next passage is fascinating!,15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,A mighty Qiraji known as General Rajaxx would command the initial incursion into Silithus. Only one would stand in his way: A night elf known as Staghelm. They refer to him as Khar'sis or 'hand of the earth' in the native Qiraji tongue.,15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,"Staghelm and his armies were clearly overwhelmed as the endless flow of Rajaxx's troops poured into Silithus. It would seem as if Staghelm, however, was more than just a nuisance to the Qiraji. Under Staghelm, the whole of the night elf armies had come together to defend Kalimdor, greatly slowing the Qiraji forces.",15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,"Unfortunately, the night elf defense was untenable and Rajaxx knew that they could not hold out much longer. Their tenacity, however, was causing great frustration to Rajaxx and causing even more frustration to his king. Wait, kings? Incredible...",15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,"Vek'nilash and Vek'lor, known as the Twin Emperors of Ahn'Qiraj, watched the war from the sanctuary of their temple. The clever brothers devised a plan to demoralize and divide Staghelm's forces.",15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,"Valstann Staghelm served as the right hand of Fandral. A proud and noble warrior, his dedication and adoration for his father unyielding... and the Twin Emperors sensed this as weakness. A weakness that could be exploited.",15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,The Qiraji forces were commanded to fall back and hide the bulk of their numbers beneath the sands of the desert. A small attack was ordered upon Southwind Village while the front lines of Staghelm's army were kept occupied.,15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,"Valstann, eager to please his father, convinced Fandral to allow him to take a small battalion to the defense of Southwind. Surely with the tide of battle turning their way, no harm could come to his beloved child. The trap was missed. Valstann was captured by the hiding Qiraji and Southwind Village obliterated. Rajaxx himself would take the captive Valstann to the front lines of the battle where - in front of Staghelm and the night elf forces - he would brutally execute the young night elf.",15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,The war continued but the will of the great leader was sapped. The whole of Silithus was soon engulfed by the silithid and their Qiraji hosts.,15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,"Poor man, this explains so much.",15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,"The night elf army was pushed back through Un'Goro, to the borders of the Tanaris desert. Something in Un'Goro prevented the Qiraji from being able to take the land. I do not quite understand this word but I believe it to mean 'God Lands.' It is stated that they could not 'take the God Lands.'",15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,"Fascinating, this coincides with theories of Un'Goro being the home of the Titans when they inhabited Kalimdor. Perhaps Aman'thul himself watched over 'The God Lands.'",15183,dwarf,dwarf_female,dwarf_female,15316
Geologist Larksbane,1,,vanilla,1.12.1,quest_complete,8315,"Hrm, curious... This ends abruptly. In Tanaris the Qiraji document facing a bronze dragon. There is much missing from this... More information must be found! Surely they are planning to invade Kalimdor once more!",15183,dwarf,dwarf_female,dwarf_female,15316
Beetix Ficklespragg,1,Silithus,vanilla,1.12.1,quest_complete,8277,Wha... where am I?  So... weak..,15189,goblin,goblin_female,goblin_female,15323
Beetix Ficklespragg,1,Silithus,vanilla,1.12.1,quest_complete,8278,"Yes!  I'm cured!  I'm cure... whoa, got up too fast!",15189,goblin,goblin_female,goblin_female,15323
Noggle Ficklespragg,0,,vanilla,1.12.1,quest_complete,8282,Thanks for finding my reagents!  *yawn*  That poison's made me... a bit tired...,15190,goblin,goblin,goblin,15324
Mokvar,0,,vanilla,1.12.1,quest_complete,8913,"Your fate is sealed, Mokvar!  You will pay for your trespasses against Lord Valthalak!",16012,orc,orc,orc,15966
Mokvar,0,,vanilla,1.12.1,quest_complete,8913,Begone foul creatures!  Go back to the void your master shaped you from!,16012,orc,orc,orc,15966
Mokvar,0,,vanilla,1.12.1,quest_complete,8914,"Your fate is sealed, Mokvar!  You will pay for your trespasses against Lord Valthalak!",16012,orc,orc,orc,15966
Mokvar,0,,vanilla,1.12.1,quest_complete,8914,Begone foul creatures!  Go back to the void your master shaped you from!,16012,orc,orc,orc,15966
Mokvar,0,,vanilla,1.12.1,quest_complete,8915,"Your fate is sealed, Mokvar!  You will pay for your trespasses against Lord Valthalak!",16012,orc,orc,orc,15966
Mokvar,0,,vanilla,1.12.1,quest_complete,8915,Begone foul creatures!  Go back to the void your master shaped you from!,16012,orc,orc,orc,15966
Mokvar,0,,vanilla,1.12.1,quest_complete,8916,"Your fate is sealed, Mokvar!  You will pay for your trespasses against Lord Valthalak!",16012,orc,orc,orc,15966
Mokvar,0,,vanilla,1.12.1,quest_complete,8916,Begone foul creatures!  Go back to the void your master shaped you from!,16012,orc,orc,orc,15966
Mokvar,0,,vanilla,1.12.1,quest_complete,8917,"Your fate is sealed, Mokvar!  You will pay for your trespasses against Lord Valthalak!",16012,orc,orc,orc,15966
Mokvar,0,,vanilla,1.12.1,quest_complete,8917,Begone foul creatures!  Go back to the void your master shaped you from!,16012,orc,orc,orc,15966
Mokvar,0,,vanilla,1.12.1,quest_complete,8918,"Your fate is sealed, Mokvar!  You will pay for your trespasses against Lord Valthalak!",16012,orc,orc,orc,15966
Mokvar,0,,vanilla,1.12.1,quest_complete,8918,Begone foul creatures!  Go back to the void your master shaped you from!,16012,orc,orc,orc,15966
Mokvar,0,,vanilla,1.12.1,quest_complete,8919,"Your fate is sealed, Mokvar!  You will pay for your trespasses against Lord Valthalak!",16012,orc,orc,orc,15966
Mokvar,0,,vanilla,1.12.1,quest_complete,8919,Begone foul creatures!  Go back to the void your master shaped you from!,16012,orc,orc,orc,15966
Mokvar,0,,vanilla,1.12.1,quest_complete,8920,"Your fate is sealed, Mokvar!  You will pay for your trespasses against Lord Valthalak!",16012,orc,orc,orc,15966
Mokvar,0,,vanilla,1.12.1,quest_complete,8920,Begone foul creatures!  Go back to the void your master shaped you from!,16012,orc,orc,orc,15966
Deliana,1,Eastern_Plaguelands,vanilla,1.12.1,quest_complete,8905,"Your fate is sealed, Deliana!  You will pay for your trespasses against Lord Valthalak!",16013,human,human_female,human_female,15965
Deliana,1,Eastern_Plaguelands,vanilla,1.12.1,quest_complete,8905,Begone foul creatures!  Go back to the void your master shaped you from!,16013,human,human_female,human_female,15965
Deliana,1,Eastern_Plaguelands,vanilla,1.12.1,quest_complete,8906,"Your fate is sealed, Deliana!  You will pay for your trespasses against Lord Valthalak!",16013,human,human_female,human_female,15965
Deliana,1,Eastern_Plaguelands,vanilla,1.12.1,quest_complete,8906,Begone foul creatures!  Go back to the void your master shaped you from!,16013,human,human_female,human_female,15965
Deliana,1,Eastern_Plaguelands,vanilla,1.12.1,quest_complete,8907,"Your fate is sealed, Deliana!  You will pay for your trespasses against Lord Valthalak!",16013,human,human_female,human_female,15965
Deliana,1,Eastern_Plaguelands,vanilla,1.12.1,quest_complete,8907,Begone foul creatures!  Go back to the void your master shaped you from!,16013,human,human_female,human_female,15965
Deliana,1,Eastern_Plaguelands,vanilla,1.12.1,quest_complete,8908,"Your fate is sealed, Deliana!  You will pay for your trespasses against Lord Valthalak!",16013,human,human_female,human_female,15965
Deliana,1,Eastern_Plaguelands,vanilla,1.12.1,quest_complete,8908,Begone foul creatures!  Go back to the void your master shaped you from!,16013,human,human_female,human_female,15965
Deliana,1,Eastern_Plaguelands,vanilla,1.12.1,quest_complete,8909,"Your fate is sealed, Deliana!  You will pay for your trespasses against Lord Valthalak!",16013,human,human_female,human_female,15965
Deliana,1,Eastern_Plaguelands,vanilla,1.12.1,quest_complete,8909,Begone foul creatures!  Go back to the void your master shaped you from!,16013,human,human_female,human_female,15965
