"npc_name","sex","dialog_type","quest_id","text"
"Witch Doctor Jin'Zil","0","quest_complete","1058","Ah, feel the magic seep into the cave, my little elves... muhahaha."
"Magatha Grimtotem","1","quest_complete","1063","You were right to come.  My wisdom will be yours."
"Falfindel Waywarder","0","quest_complete","1059","We must hurry."
"Seereth Stonebreak","1","quest_complete","1062","The spirits of Stonetalon still rage, $N."
"Seereth Stonebreak","1","quest_complete","1062","I fear we may never soothe them..."
"Collin Mauren","0","quest_complete","1076","This should only take a moment, $N."
"Kravel Koalbeard","0","quest_complete","1112","There, that should do it..."
"Kravel Koalbeard","0","quest_complete","1117","Hahah!  $N, you make quite a partner!"
"Kravel Koalbeard","0","quest_complete","1119","This stout sure smells strong!"
"Kravel Koalbeard","0","quest_complete","1119","Let's have just a small taste..."
"Kravel Koalbeard","0","quest_complete","1119","Wait!  What am I thinking!  We have a job to do with this stuff."
"Wizzle Brassbolts","0","quest_complete","1179","Thanks for the helmets, $N.  These will really reduce our medical bills..."
"Fizzle Brassbolts","0","quest_complete","1137","Astounding!  So then indurium is the key!"
"Gnome Pit Boss","0","quest_complete","1120","Look at what $n brought us!  Let's drink up!"
"Goblin Pit Boss","0","quest_complete","1121","$N brought us booze!  Let's party!"
"Maurin Bonesplitter","0","quest_complete","1482","This should only take a moment, $N."
"Maurin Bonesplitter","0","quest_complete","1482","I call your true name, Azrethoc. Show your visage to me!"
"Maurin Bonesplitter","0","quest_complete","1482","Pathetic Forsaken weakling. You wish to see my master? So be it."
"Maurin Bonesplitter","0","quest_complete","1482","Who dares to seek me out?!"
"Maurin Bonesplitter","0","quest_complete","1482","Insects!"
"Maurin Bonesplitter","0","quest_complete","1482","Come! Come to your deaths--if you dare!"
"Maurin Bonesplitter","0","quest_complete","1482","Yes, come. My master and I shall be waiting."
"Maurin Bonesplitter","0","quest_complete","1482","An interesting turning of events."
"Draz'Zilb","2","quest_complete","1169","The brood of Onyxia!"
"Josef Gregorian","0","quest_complete","1961","One moment while I stitch this together..."
"Josef Gregorian","0","quest_complete","1961","There.  I am finished with your robe, $N."
"Martek the Exiled","0","quest_complete","1108","Now let's heat up these flakes..."
"Martek the Exiled","0","quest_complete","1108","So far they're holding.  Let's turn up the heat..."
"Martek the Exiled","0","quest_complete","1108","By Orgrim!  This indurium can withstand massive heat!"
"Martek the Exiled","0","quest_complete","1108","A successful test!  $N, this indurium is some amazing stuff."
"Pozzik","0","quest_complete","1176","Okay, crew. Get to work on getting these bones installed."
"Krog","0","quest_complete","1268","Kagoro, I require your presence!"
"Krog","0","quest_complete","1268","Go to the Shady Rest Inn and follow the tracks. See where they lead and report back to me."
"Krog","0","quest_complete","1268","Understood. I will return shortly."
"Captain Garran Vimes","0","quest_complete","1220","By the Light!  This cursed spy was a good one!  I'm glad he's dead."
"Captain Garran Vimes","0","quest_complete","1220","Thank you for this report, $N.  It is now clear that we must tighten our patrols near Theramore."
"Captain Garran Vimes","0","quest_complete","1284","Tesoran! I need someone--Falgran Hastil, preferably--to take care of $n's lead on the prints near the Shady Rest Inn."
"Captain Garran Vimes","0","quest_complete","1284","Right away, sir."
"Thrall","0","quest_complete","4974","Honor your heroes! On this day, they have dealt a great blow against one of our most hated enemies! The false Warchief, Rend Blackhand, has fallen!"
"Thrall","0","quest_complete","4974","Be bathed in my power! Drink in my might! Battle for the glory of the Horde!"
"Thrall","0","quest_complete","8485","Let it be known that $N - Horde $C - has earned the undying respect of the Warchief.   $GHe : She; has engaged in great diplomacy with Timbermaw Hold and performed valiant actions for them on our behalf.   $GHe : She; has gone above and beyond the call of duty.  Three cheers for $N - a true hero of the Horde!"
"Archmage Tervosh","0","quest_complete","1265","Go with grace, and may the Lady's magic protect you."
"Warug","2","quest_complete","1371","Hah!  Let us see the wooden human wave!"
"Warug","2","quest_complete","1371","Hahah!  That was funny!  Funny wooden human!"
"Furen Longbeard","0","quest_complete","1701","Finished!  And the results are amazing.  I must convey them to my associates Grimand, Mathiel and Klockmort!"
"Apothecary Faustin","0","quest_complete","1383","The serum will only take a few minutes to prepare, $n."
"Apothecary Faustin","0","quest_complete","1383","Almost done..."
"Apothecary Faustin","0","quest_complete","1383","At last, the serum is complete, $n. Now, come closer. We must talk."
"Infiltrator Marksen","0","quest_complete","1391","That was refreshing. Now there's information that needs to be told..."
"Infiltrator Marksen","0","quest_complete","1391","I believe the Forsaken are misleading the allies of the Horde.... wait... I feel so... dizzy..."
"Infiltrator Marksen","0","quest_complete","1391","AAAAAAAAAAAAAAAARGH!"
"Rhapsody Shindigger","0","quest_complete","1452","Time to brew up a Kalimdor Kocktail! Hiccup!"
"Rhapsody Shindigger","0","quest_complete","1452","That should do it! Hiccup!"
"Rhapsody Shindigger","0","quest_complete","1452","Hiccup!"
"Rhapsody Shindigger","0","quest_complete","1452","Ok, who pushed me down? Was it you, $n? Someone turn the lights back on. Hiccup!"
"Rhapsody Shindigger","0","quest_complete","1452","One more sip of the ol' fire water and I'll be ready to talk. Hiccup! Cheers!"
"Rhapsody Shindigger","0","quest_complete","1452","So, $n, I'm ready to tell you what happened in the Swamp of Sorrows. Hiccup!"
"Thun'grim Firegaze","0","quest_complete","1838","Your armor is ready, $N."
"Seer Ravenfeather","1","quest_complete","1521","Peace and patience be with you, $N. Remain strong always."
"Tormus Deepforge","0","quest_complete","1681","$N!  I'm finished!"
"Mathiel","0","quest_complete","1692","It is done.  I have your weapon, $N."
"Mathiel","0","quest_complete","1710","It is done.  $N, your armor is ready."
"Yorus Barleybrew","0","quest_complete","1699","$N ran the Gauntlet!  Three cheers for $N!"
"Yorus Barleybrew","0","quest_complete","1699","Hip hip, hoorah!"
"Klockmort Spannerspan","0","quest_complete","1708","Hooray hooray! $N! It's done!"
"Bath'rah the Windwatcher","0","quest_complete","8412","I don't think it's strong enough."
"Ula'elek","0","quest_complete","1842","I am done.  Your armor is ready, $N."
"Orm Stonehoof","0","quest_complete","1844","I have completed your helm, $N."
"Velora Nitely","1","quest_complete","1846","I have finished your leg guards, $N."
"Tabetha","1","quest_complete","1947","I just have one thing to check..."
"Tabetha","1","quest_complete","1947","That's it!  It worked!"
"Tabetha","1","quest_complete","1947","Thanks for your patience, $N."
"Tabetha","1","quest_complete","1951","I'll just keep this here until we need it..."
"Talvash del Kissel","0","quest_complete","2204","Let me grab a spell focus from inside my home here, and then we'll get started!"
"Talvash del Kissel","0","quest_complete","2204","Bah, it isn't here.  Where did I have that blasted thing at last?"
"Talvash del Kissel","0","quest_complete","2204","That's right, it's over by the bed.  Heh, sorry about that!"
"Talvash del Kissel","0","quest_complete","2204","Fantastic then!  Let's get this thing fixed for you."
"Talvash del Kissel","0","quest_complete","2204","Success!  Huzzah!  The power source restored the necklace!"
"Jarkal Mossmeld","0","quest_complete","2338","Allow me to get some water for the inking reagent."
"Jarkal Mossmeld","0","quest_complete","2339","And now for a quick look at these gems."
"Jarkal Mossmeld","0","quest_complete","2339","Just as I thought, the gems and the necklace don't matter.  It's all about the power source."
"Dran Droffers","0","quest_complete","2340","Now we just need to figure out how to get this thing working again."
"Dran Droffers","0","quest_complete","2340","Maybe I can fix it, pop.  Lemme take a look at it."
"Dran Droffers","0","quest_complete","2340","Boy, you couldn't fix a sandwich without someone tellin' ya how to do it."
"Dran Droffers","0","quest_complete","2340","Sandwich?  What?  You makin' a sandwich for me, pop?"
"Dran Droffers","0","quest_complete","2340","Malton, you dummy!"
"Tiev Mordune","0","quest_complete","1103","Come down to da shrine with Tiev. We'll put da sapta magics to work there."
"Kum'isha the Collector","2","quest_complete","2521","Success, the rift is open!! My brethren, rise and return home! The Outland awaits!"
"Kum'isha the Collector","2","quest_complete","2521","Hurry brothers! You must go now! I do not know how much longer the rift will remain open!"
"Kum'isha the Collector","2","quest_complete","2521","And now you know why I live in a crater."
"Fallen Hero of the Horde","0","quest_complete","8425","My fury is released!"
"Sprinkle","1","quest_complete","2641","Just sit tight while I get this prepared for you!"
"Troyas Moonbreeze","0","quest_complete","2943","Feralas: A History... Hmmmm... Let me examine this for a moment."
"Troyas Moonbreeze","0","quest_complete","2943","Amazing! I think I have found it, $N!"
"Trenton Lighthammer","0","quest_complete","3321","Hear ye, denizens of Tanaris! Let it be known that $N is an exalted member of the Mithril Order. A blacksmith of honor, dedication, and infinite patience. Three cheers for $N!"
"Quintis Jonespyre","0","quest_complete","4129","I will need to focus my energies onto this knife.  By doing so, I should catch some of the stronger psychic impressions associated with it."
"Quintis Jonespyre","0","quest_complete","4129","I... I've seen enough I think... so very draining..."
"Daryn Lightwind","1","quest_complete","2939","Take a look around, $N. Perhaps you will find something that I have missed."
"Curator Thorius","0","quest_complete","3182","I have just the spot for this horn!"
"Chemist Cuely","0","quest_complete","3568","There! Job's done."
"Thersa Windsong","1","quest_complete","3569","Wha... what's happening?"
"Nilith Lokrav","1","quest_complete","3379","Bye, bye, tiny little $r. Raze go now."
"Hilary","2","quest_complete","3741","Meow!"
"Hilary","2","quest_complete","3741","I know how to speak kitty, and Effsee said thank you."
"Thunderheart","0","quest_complete","3906","You are indeed powerful, $N. Come to me if it is more work that you seek."
"Thunderheart","0","quest_complete","3906","My eyes never deceive me, $r. I see great power in you - enough power, perhaps, to further our cause. Find me at the top of the tower."
"Eridan Bluewind","1","quest_complete","4441","May this evil aura be banished from this artifact!"
"Eridan Bluewind","1","quest_complete","4441","I can feel the presence of evil leaving..."
"J.D. Collie","1","quest_complete","3941","I know it'll work this time..."
"J.D. Collie","1","quest_complete","3941","I think... I think it's working!"
"J.D. Collie","1","quest_complete","3941","OW! That's not right!"
"J.D. Collie","1","quest_complete","3941","Oh well... Maybe next time."
"Donova Snowden","1","quest_complete","3908","Please, follow me."
"Donova Snowden","1","quest_complete","3908","I haven't really figured out what it is, but there's something strange about the hot springs..."
"Donova Snowden","1","quest_complete","3908","I've found that when I throw something into this water, it has improved incredibly when I retrieve it."
"Donova Snowden","1","quest_complete","3908","Well, whatever it is, it works quite well!"
"Donova Snowden","1","quest_complete","3908","And I am determined to find out more... So if you need my help again, you know where I'll be."
"Winna Hazzard","1","quest_complete","4505","I'm very curious to see what this sample of water will do!"
"Winna Hazzard","1","quest_complete","4505","Haha! Perfect!"
"Aurora Skycaller","2","quest_complete","5247","Please wait while I attempt to bind the shards together so that they will be whole once again."
"Aurora Skycaller","2","quest_complete","5247","Ishnu... Oshalan thara dormil... Anu'dorin..."
"Aurora Skycaller","2","quest_complete","5247","Yes, I was able to reseal the relic, $N."
"Chromie","1","quest_complete","5154","Let's find out the whole story.  That's going to take some magic..."
"Chromie","1","quest_complete","5154","There, it is done.  The book has been enhanced..."
"Pamela Redpath","2","quest_complete","5149","Hurray!  My doll!"
"Pamela Redpath","2","quest_complete","5149","You'll keep the bad people away, won't you?"
"Alchemist Arbington","0","quest_complete","5803","The solution is ready in my cauldron.  It's just the matter of treating both the unfinished key and the scarab."
"Apothecary Dithers","0","quest_complete","5804","The solution is ready in my cauldron.  It's just the matter of treating both the unfinished key and the scarab."
"Apothecary Dithers","0","quest_complete","5804","It's done $N, and I think you'll be satisfied with the results."
"Monty","0","quest_complete","6661","Into the box me pretties! Thas it. One by one ye go."
"Knot Thimblejack","0","quest_complete","5525","$N, I'll make sure all my friends in the Cartel know that you've saved my life today.  Here - I'm going to need to be able to travel light, so please help yourself to my cache of tailoring and leatherworking supplies!  Thanks again - see ya!"
"Knot Thimblejack","0","quest_complete","7429","$N, I'll make sure all my friends in the Cartel know that you've saved my life today.  Here - I'm going to need to be able to travel light, so please help yourself to my cache of tailoring and leatherworking supplies!  Thanks again - see ya!"
"Overlord Runthak","0","quest_complete","7491","People of the Horde, citizens of Orgrimmar, come, gather round and celebrate a hero of the Horde. On this day, $N, under the auspices of our glorious Warchief, laid a mortal blow against the Black Dragonflight. The brood mother, Onyxia, has been slain!"
"Overlord Runthak","0","quest_complete","7491","Bear witness to the undeniable power of your Warchief! Be lifted by the rallying cry of your dragon slayers!"
"Major Mattingly","0","quest_complete","7496","Citizens and allies of Stormwind, on this day, history has been made. $N has laid waste to that which had attempted to usurp the rule of the kingdom. Gather round and join me in honoring our heroes."
"Major Mattingly","0","quest_complete","7496","Behold the might of the Alliance! The dread lady, Onyxia, hangs from the arches! Let the rallying cry of the dragon slayer lift your spirits!"
"Niby the Almighty","0","quest_complete","7603","Stand back! Stand clear! The infernal will need to be given a wide berth!"
"Niby the Almighty","0","quest_complete","7603","BOW DOWN TO THE ALMIGHTY! BOW DOWN BEFORE MY INFERNAL DESTRO... chicken?"
"Niby the Almighty","0","quest_complete","7603","Niby, you're an idiot."
"Niby the Almighty","0","quest_complete","7603","Silence, servant! Vengeance will be mine! Death to Stormwind! Death by chicken!"
"High Overlord Saurfang","0","quest_complete","7784","NEFARIAN IS SLAIN! People of Orgrimmar, bow down before the might of $N and $g his:her; allies for they have laid a blow against the Black Dragonflight that is sure to stir the Aspects from their malaise! This defeat shall surely be felt by the father of the Black Flight: Deathwing reels in pain and anguish this day!"
"High Overlord Saurfang","0","quest_complete","7784","Be lifted by $N's accomplishment! Revel in $g his:her; rallying cry!"
"Field Marshal Afrasiabi","0","quest_complete","7782","Citizens of the Alliance, the Lord of Blackrock is slain! Nefarian has been subdued by the combined might of $N and $g his:her; allies!"
"Field Marshal Afrasiabi","0","quest_complete","7782","Let your spirits rise! Rally around your champion, bask in $g his:her; glory! Revel in the rallying cry of the dragon slayer!"
"Elder Torntusk","0","quest_complete","7846","Finally, I am free! I come home soon, my dear!"
"Molthor","0","quest_complete","8183","Now, only one step remains to rid us of the Soulflayer's threat..."
"Molthor","0","quest_complete","8183","All Hail $N, slayer of Hakkar, and hero of Azeroth!"
"Commander Mar'alith","0","quest_complete","8791","Soldiers of Kalimdor! Heroes of Silithus! One among you has dealt a vicious blow to our mortal enemies! $N and $g his:her; allies have relieved the Ruins of Ahn'Qiraj of its merciless leader! Ossirian the Unscarred, scourge of Silithus, has finally been destroyed and his armies wholly dismantled!"
"Geologist Larksbane","1","quest_complete","8315","I will do my best to translate and describe what I see."
"Geologist Larksbane","1","quest_complete","8315","It is history... A history of Silithus... of Ahn'Qiraj... of Titans and Old Gods... I read from the prophecy of C'Thun as written by the Qiraji Prophet Skerram. A prophecy that portends a cataclysm..."
"Geologist Larksbane","1","quest_complete","8315","In the time before time, when the world was still in its infancy, a battle between a Titan and a being of unimaginable evil and power raged on this very soil. The prophecy is unclear about whether or not the Titan was vanquished in this battle but it illustrates that a Titan fell. An Old God had also fallen - or so it was thought."
"Geologist Larksbane","1","quest_complete","8315","For millennia this being lay dormant beneath the world - biding its time. From its prison it waited for the exact moment at which to strike back at those that would see it harmed."
"Geologist Larksbane","1","quest_complete","8315","The land of eternal starlight, Kalimdor, was a nurturing mother to all of its creatures. The magic of the Well of Eternity permeated the land and empowered the multitude of flora and fauna that would make the world their home. From this magical ether were born the silithid. It was through the silithid that the brooding Old God would reach and attempt to sunder the world that it once held in its unmerciful grasp."
"Geologist Larksbane","1","quest_complete","8315","The Old God would create avatars from the silithid in its own image. These avatars were to be known as Qiraji. Sentient and with purpose, the Qiraji would name their creator: C'Thun was born... For many thousands of years the Qiraji worked feverishly to build a force capable of laying waste to the world that would betray their god. The great fortress city of Ahn'Qiraj was created to house their growing armies and prepare for the coming of C'Thun."
"Geologist Larksbane","1","quest_complete","8315","This can't be right. An Old God could never be allowed to enter this world. The results would be... Oh dear!"
"Geologist Larksbane","1","quest_complete","8315","There is more."
"Geologist Larksbane","1","quest_complete","8315","The moment that C'Thun had so patiently waited for had finally arrived. His children had spent thousands of years building an army capable of exacting revenge upon the whole of Kalimdor and now the prize was within their grasp."
"Geologist Larksbane","1","quest_complete","8315","The Titans had long since vacated this world. Only the night elves that once inhabited this area were here to defend. Oh my! The next passage is fascinating!"
"Geologist Larksbane","1","quest_complete","8315","A mighty Qiraji known as General Rajaxx would command the initial incursion into Silithus. Only one would stand in his way: A night elf known as Staghelm. They refer to him as Khar'sis or 'hand of the earth' in the native Qiraji tongue."
"Geologist Larksbane","1","quest_complete","8315","Staghelm and his armies were clearly overwhelmed as the endless flow of Rajaxx's troops poured into Silithus. It would seem as if Staghelm, however, was more than just a nuisance to the Qiraji. Under Staghelm, the whole of the night elf armies had come together to defend Kalimdor, greatly slowing the Qiraji forces."
"Geologist Larksbane","1","quest_complete","8315","Unfortunately, the night elf defense was untenable and Rajaxx knew that they could not hold out much longer. Their tenacity, however, was causing great frustration to Rajaxx and causing even more frustration to his king. Wait, kings? Incredible..."
"Geologist Larksbane","1","quest_complete","8315","Vek'nilash and Vek'lor, known as the Twin Emperors of Ahn'Qiraj, watched the war from the sanctuary of their temple. The clever brothers devised a plan to demoralize and divide Staghelm's forces."
"Geologist Larksbane","1","quest_complete","8315","Valstann Staghelm served as the right hand of Fandral. A proud and noble warrior, his dedication and adoration for his father unyielding... and the Twin Emperors sensed this as weakness. A weakness that could be exploited."
"Geologist Larksbane","1","quest_complete","8315","The Qiraji forces were commanded to fall back and hide the bulk of their numbers beneath the sands of the desert. A small attack was ordered upon Southwind Village while the front lines of Staghelm's army were kept occupied."
"Geologist Larksbane","1","quest_complete","8315","Valstann, eager to please his father, convinced Fandral to allow him to take a small battalion to the defense of Southwind. Surely with the tide of battle turning their way, no harm could come to his beloved child. The trap was missed. Valstann was captured by the hiding Qiraji and Southwind Village obliterated. Rajaxx himself would take the captive Valstann to the front lines of the battle where - in front of Staghelm and the night elf forces - he would brutally execute the young night elf."
"Geologist Larksbane","1","quest_complete","8315","The war continued but the will of the great leader was sapped. The whole of Silithus was soon engulfed by the silithid and their Qiraji hosts."
"Geologist Larksbane","1","quest_complete","8315","Poor man, this explains so much."
"Geologist Larksbane","1","quest_complete","8315","The night elf army was pushed back through Un'Goro, to the borders of the Tanaris desert. Something in Un'Goro prevented the Qiraji from being able to take the land. I do not quite understand this word but I believe it to mean 'God Lands.' It is stated that they could not 'take the God Lands.'"
"Geologist Larksbane","1","quest_complete","8315","Fascinating, this coincides with theories of Un'Goro being the home of the Titans when they inhabited Kalimdor. Perhaps Aman'thul himself watched over 'The God Lands.'"
"Geologist Larksbane","1","quest_complete","8315","Hrm, curious... This ends abruptly. In Tanaris the Qiraji document facing a bronze dragon. There is much missing from this... More information must be found! Surely they are planning to invade Kalimdor once more!"
"Beetix Ficklespragg","1","quest_complete","8277","Wha... where am I?  So... weak.."
"Beetix Ficklespragg","1","quest_complete","8278","Yes!  I'm cured!  I'm cure... whoa, got up too fast!"
"Noggle Ficklespragg","0","quest_complete","8282","Thanks for finding my reagents!  *yawn*  That poison's made me... a bit tired..."
"Mokvar","0","quest_complete","8913","Your fate is sealed, Mokvar!  You will pay for your trespasses against Lord Valthalak!"
"Mokvar","0","quest_complete","8913","Begone foul creatures!  Go back to the void your master shaped you from!"
"Mokvar","0","quest_complete","8914","Your fate is sealed, Mokvar!  You will pay for your trespasses against Lord Valthalak!"
"Mokvar","0","quest_complete","8914","Begone foul creatures!  Go back to the void your master shaped you from!"
"Mokvar","0","quest_complete","8915","Your fate is sealed, Mokvar!  You will pay for your trespasses against Lord Valthalak!"
"Mokvar","0","quest_complete","8915","Begone foul creatures!  Go back to the void your master shaped you from!"
"Mokvar","0","quest_complete","8916","Your fate is sealed, Mokvar!  You will pay for your trespasses against Lord Valthalak!"
"Mokvar","0","quest_complete","8916","Begone foul creatures!  Go back to the void your master shaped you from!"
"Mokvar","0","quest_complete","8917","Your fate is sealed, Mokvar!  You will pay for your trespasses against Lord Valthalak!"
"Mokvar","0","quest_complete","8917","Begone foul creatures!  Go back to the void your master shaped you from!"
"Mokvar","0","quest_complete","8918","Your fate is sealed, Mokvar!  You will pay for your trespasses against Lord Valthalak!"
"Mokvar","0","quest_complete","8918","Begone foul creatures!  Go back to the void your master shaped you from!"
"Mokvar","0","quest_complete","8919","Your fate is sealed, Mokvar!  You will pay for your trespasses against Lord Valthalak!"
"Mokvar","0","quest_complete","8919","Begone foul creatures!  Go back to the void your master shaped you from!"
"Mokvar","0","quest_complete","8920","Your fate is sealed, Mokvar!  You will pay for your trespasses against Lord Valthalak!"
"Mokvar","0","quest_complete","8920","Begone foul creatures!  Go back to the void your master shaped you from!"
"Deliana","1","quest_complete","8905","Your fate is sealed, Deliana!  You will pay for your trespasses against Lord Valthalak!"
"Deliana","1","quest_complete","8905","Begone foul creatures!  Go back to the void your master shaped you from!"
"Deliana","1","quest_complete","8906","Your fate is sealed, Deliana!  You will pay for your trespasses against Lord Valthalak!"
"Deliana","1","quest_complete","8906","Begone foul creatures!  Go back to the void your master shaped you from!"
"Deliana","1","quest_complete","8907","Your fate is sealed, Deliana!  You will pay for your trespasses against Lord Valthalak!"
"Deliana","1","quest_complete","8907","Begone foul creatures!  Go back to the void your master shaped you from!"
"Deliana","1","quest_complete","8908","Your fate is sealed, Deliana!  You will pay for your trespasses against Lord Valthalak!"
"Deliana","1","quest_complete","8908","Begone foul creatures!  Go back to the void your master shaped you from!"
"Deliana","1","quest_complete","8909","Your fate is sealed, Deliana!  You will pay for your trespasses against Lord Valthalak!"
"Deliana","1","quest_complete","8909","Begone foul creatures!  Go back to the void your master shaped you from!"
"Deliana","1","quest_complete","8910","Your fate is sealed, Deliana!  You will pay for your trespasses against Lord Valthalak!"
"Deliana","1","quest_complete","8910","Begone foul creatures!  Go back to the void your master shaped you from!"
"Deliana","1","quest_complete","8911","Your fate is sealed, Deliana!  You will pay for your trespasses against Lord Valthalak!"
"Deliana","1","quest_complete","8911","Begone foul creatures!  Go back to the void your master shaped you from!"
"Deliana","1","quest_complete","8912","Your fate is sealed, Deliana!  You will pay for your trespasses against Lord Valthalak!"
"Deliana","1","quest_complete","8912","Begone foul creatures!  Go back to the void your master shaped you from!"
"Apothecary Staffron Lerent","0","quest_complete","8984","Staffron..."
"Apothecary Staffron Lerent","0","quest_complete","8984","Annalise? Is that you?"
"Apothecary Staffron Lerent","0","quest_complete","8984","My dear Staffron, have you forgotten what it is to love? The love that we once shared?"
"Apothecary Staffron Lerent","0","quest_complete","8984","Have I forgotten? Of course I have... I have forgotten about love, happiness... of life itself."
"Apothecary Staffron Lerent","0","quest_complete","8984","But I do know this - love makes the heart and body weak. It can be exploited. Without your love, I have only my work, Annalise."
"Apothecary Staffron Lerent","0","quest_complete","8984","But of course I love you, Staffron. And it pains me to see you suffer so."
"Apothecary Staffron Lerent","0","quest_complete","8984","I pledge my love to you forever. Death cannot erase that, even as I am sure that you still remember your love for me."
"Apothecary Staffron Lerent","0","quest_complete","8984","And if you do not, then I am truly lost."
"Apothecary Staffron Lerent","0","quest_complete","8984","How could you love me, Annalise? Look at me. I am not the man you once knew."
"Apothecary Staffron Lerent","0","quest_complete","8984","Annalise? Annalise! No, don't leave me!"
"Apothecary Staffron Lerent","0","quest_complete","8984","Annalise... You're right. I-I can't do this. I must find another way."
"Apothecary Staffron Lerent","0","quest_complete","8984","You there. You're welcome to take the contents of my cauldron. It was to be the second stage of my plan - amorous clothing."
"Apothecary Staffron Lerent","0","quest_complete","9028","Staffron..."
"Apothecary Staffron Lerent","0","quest_complete","9028","Annalise? Is that you?"
"Apothecary Staffron Lerent","0","quest_complete","9028","My dear Staffron, have you forgotten what it is to love? The love that we once shared?"
"Apothecary Staffron Lerent","0","quest_complete","9028","Have I forgotten? Of course I have... I have forgotten about love, happiness... of life itself."
"Apothecary Staffron Lerent","0","quest_complete","9028","But I do know this - love makes the heart and body weak. It can be exploited. Without your love, I have only my work, Annalise."
"Apothecary Staffron Lerent","0","quest_complete","9028","But of course I love you, Staffron. And it pains me to see you suffer so."
"Apothecary Staffron Lerent","0","quest_complete","9028","I pledge my love to you forever. Death cannot erase that, even as I am sure that you still remember your love for me."
"Apothecary Staffron Lerent","0","quest_complete","9028","And if you do not, then I am truly lost."
"Apothecary Staffron Lerent","0","quest_complete","9028","How could you love me, Annalise? Look at me. I am not the man you once knew."
"Apothecary Staffron Lerent","0","quest_complete","9028","Annalise? Annalise! No, don't leave me!"
"Apothecary Staffron Lerent","0","quest_complete","9028","Annalise... You're right. I-I can't do this. I must find another way."
"Apothecary Staffron Lerent","0","quest_complete","9028","You there. You're welcome to take the contents of my cauldron. It was to be the second stage of my plan - amorous clothing."
"Parqual Fintallas","0","gossip","","I'm afraid not, $N. Now, feel the shame you have brought upon yourself."
"Parqual Fintallas","0","gossip","","You have done well, $N. Continue your search for knowledge, and remember the history you have learned."
"Braug Dimspirit","0","gossip","","That is the wrong answer, $N. Be off with you."
"Sergeant Bly","0","gossip","","After all we've been through?  Well, I didn't like you anyway!!"
"Sergeant Bly","0","gossip","","What?  How dare you say that to me?!?"
"Weegli Blastfuse","0","gossip","","Ok, here I go!"
"Henry Stern","0","gossip","","Thank again, $N.  Now I'll just wait here until it's safe to leave."
"Arathandris Silversky","1","gossip","","Here is a beacon for you, $N.  You must keep it in your possession if you are to find the corrupted items we will need."
"Maybess Riverbreeze","1","gossip","","Here is a beacon for you, $N.  You must keep it in your possession if you are to find the corrupted items we will need."
"Ribbly Screwspigot","0","gossip","","No!  Get away from me!  Help!!"
"Gubber Blump","0","gossip","","Fishing is real easy.  Just take a pole with a line on it, maybe put some bait on it, and cast it out in the water.  Sure enough, them fish will start biting."
"Gubber Blump","0","gossip","","I got some extras with me; if you pay me back what I paid for them, you can have one.  I got some bait too."
"Old Ironbark","2","gossip","","As you wish..."
"Ironbark the Redeemed","2","gossip","","As you wish..."
"Pusillin","2","gossip","","If you want the key, you'll have to catch me!"
"Pusillin","2","gossip","","Chase me if you dare! I run without a care!"
"Pusillin","2","gossip","","Why would you ever want to harm me!? Come. Friends we can be!"
"Pusillin","2","gossip","","DIE?! You make Pusillin cry!"
"Pusillin","2","gossip","","Say hello to my little friends!"
"Meridith the Mermaiden","2","gossip","","Lovely song, isn't it?"
"Dorius","0","gossip","","Bravo! Bravo! Good show. What? You thought I was dead?"
"Dorius","0","gossip","","Fools, I knew that if I played upon my brother's feeble emotions, he would send 'rescuers.'"
"Dorius","0","gossip","","How easy it was to manipulate you into recovering the last Suntara stone from those imbeciles of the Twilight's Hammer."
"Dorius","0","gossip","","When I stumbled upon the Suntara stones at the Grimesilt Digsite, the power of Ragnaros surged through my being. It was Ragnaros that gave me a purpose."
"Dorius","0","gossip","","It was the will of Ragnaros that Obsidion be built. Obsidion will destroy the Blackrock orcs of Blackrock Spire, uniting us with our bretheren in the fiery depths."
"Dorius","0","gossip","","And ultimately, it was Ragnaros that named me when I was reborn as an acolyte of fire: Lathoric... Lathoric the Black."
"Dorius","0","gossip","","%s's laughter trails off..."
"Lorekeeper Lydros","0","gossip","","I very much doubt that he will have anything to say, stranger..."
"Lorekeeper Lydros","0","gossip","","I personally didn't mind him. It was the Prince who took exception to a high elf in his domain. Alas, I am not one to question the Prince. In his defense, he did not incinerate Master Winthalus immediately."
"Lorekeeper Lydros","0","gossip","","We most definitely do not need anymore attention drawn to us, stranger. Return to those that sent you in search of the lost master and tell them that nothing could be found. When this is done - and I will know when it is so - return and I shall reveal the secrets of the deceased."
"Archmage Tarsis Kir-Moldir","0","gossip","","You... The frame! How? You must not... It... the Destroyer..."
"Drull","0","gossip","","Go on ahead without me! I will make my own way to Tarren Mill."
"Velinde Starsong","1","gossip","","The numbers of my companions dwindles, goddess, and my own power shall soon be insufficient to hold back the demons of Felwood."
"Velinde Starsong","1","gossip","","Goddess, grant me the power to overcome my enemies! Hear me, please, my need is desperate and my cause is just!"
"Velinde Starsong","1","gossip","","What... what is this? Could this be the answer to my prayers? Elune has granted me a weapon--this scythe--to defeat the demons."
"Sergeant Bly","0","gossip","","Let's move forward!"
"Pilot Xiggs Fuselighter","0","gossip","","Been waitin' for ya, $N. Glad to see you've come through. Do you have the shipment?"
"J'eevee","2","gossip","","Ah, here we are!  Well let's get to work, shall we...?"
